Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window
1204,56,1.8720907550987602,1.6762956870714867,1.4767399877748377,1.1776261147381826,0.021072780358899156,0.0,0.0,0.020004919227154562,0.0,0.0,0.53125,0.0,0.0,0.5147465437788018,0.0,0.0,185121.17857142858,1.3459700910714285E7,148457.4347992404,8786171.27923206
1205,52,1.9938156017842918,1.6820204951815223,1.4796534372240733,1.1806638205979285,0.02758872040787186,0.0,0.0,0.020026016935311506,0.0,0.0,0.6057692307692307,0.0,0.0,0.515204259240299,0.0,0.0,197895.96153846153,1.1022668173076924E7,148941.4805069327,8818606.520097444
1206,51,1.8646392932780755,1.7038084139177962,1.4835478415384518,1.1857282733660661,0.025359094388582686,0.0,0.0,0.020087325922561017,0.0,0.0,0.5196078431372549,0.0,0.0,0.5153578376164636,0.0,0.0,182972.39215686274,1.122113443137255E7,149302.21962457977,8842755.334705288
1207,43,1.8136456164410364,1.6312148301730436,1.4874892847866013,1.1903041996498998,0.02893757384302966,0.0,0.0,0.02016346117890847,0.0,0.0,0.5290697674418605,0.0,0.0,0.5159132841328413,0.0,0.0,187768.3023255814,9707356.34883721,149791.16271028173,8859764.117375398
1208,50,1.9782356594191486,1.6313002947837407,1.4922534056264463,1.195338173979155,0.02118478967036951,0.0,0.0,0.02023352266134595,0.0,0.0,0.59,0.0,0.0,0.5165795407954079,0.0,0.0,189949.3,1.4305909E7,150179.45681028173,8893298.2976754
1209,49,2.078085918302406,1.7255616851659874,1.4978089748843173,1.2004633297292733,0.03971381045117741,0.0,0.0,0.020342184678300394,0.0,0.0,0.6428571428571429,0.0,0.0,0.517769356820975,0.0,0.0,204367.42857142858,8301655.408163265,150815.62931899255,8903530.572764995
1210,38,2.0364706655213687,1.8246285602581824,1.5026229512712859,1.2063647311558086,0.021959672329685317,0.0,0.0,0.020391616877070123,0.0,0.0,0.5921052631578947,0.0,0.0,0.5183295734208367,0.0,0.0,196033.65789473685,1.4646478736842105E7,151383.20840846625,8945674.556449207
1211,44,1.9205193608428366,1.7701189279423695,1.5067557963970246,1.2110822901499505,0.027615311070942245,0.0,0.0,0.020446279366184542,0.0,0.0,0.5454545454545454,0.0,0.0,0.519072800082144,0.0,0.0,184719.61363636365,1.0840717386363637E7,151885.5098977007,8972724.499258218
1212,43,1.777354139564231,1.6794740093585383,1.5086602180325364,1.214479924319624,0.019192925163551432,0.0,0.0,0.020456060636440978,0.0,0.0,0.47093023255813954,0.0,0.0,0.5186222130894894,0.0,0.0,174649.2093023256,1.4482323627906976E7,152329.0653319674,9013782.32341816
1213,42,2.111259313106853,1.765457244804723,1.5130436400535272,1.2185916097127247,0.027402005917949487,0.0,0.0,0.020497161277549643,0.0,0.0,0.6309523809523809,0.0,0.0,0.5193770559210527,0.0,0.0,197979.2142857143,1.2015030476190476E7,152787.85906297044,9048390.366437413
1214,47,1.7056346944084904,1.571651242871816,1.5157136160707623,1.2221695298546318,0.024211667362487612,0.0,0.0,0.020521447064902547,0.0,0.0,0.4627659574468085,0.0,0.0,0.5194047496658785,0.0,0.0,166007.93617021278,1.0946026617021276E7,153116.9884313215,9079175.967439186
1215,47,1.8016020561070227,1.6110498777889155,1.519662814153554,1.2267782141335657,0.023116379098288436,0.0,0.0,0.020523229715673538,0.0,0.0,0.526595744680851,0.0,0.0,0.5198045267489712,0.0,0.0,196663.89361702127,1.2045080765957447E7,153681.49354755477,9122696.793583786
1216,45,1.8265038403861942,1.523286909169289,1.5237363809777509,1.2300526774459144,0.028648544028365187,0.0,0.0,0.020631707067483514,0.0,0.0,0.5555555555555556,0.0,0.0,0.5206830826293014,0.0,0.0,196681.75555555554,9927693.444444444,154231.19300329863,9133023.530890755
1217,54,1.817289437353122,1.5520789276981313,1.5279465484337342,1.2346220192895843,0.021880407941374674,0.0,0.0,0.020674878730800515,0.0,0.0,0.5370370370370371,0.0,0.0,0.521157211983939,0.0,0.0,183754.88888888888,1.2805714166666666E7,154651.88872433882,9167076.40470281
1218,38,1.910378679401636,1.6950591305294695,1.5317125515666326,1.2391608874249653,0.022806908519403608,0.0,0.0,0.020742517428775812,0.0,0.0,0.5789473684210527,0.0,0.0,0.5215352910870685,0.0,0.0,156081.2894736842,1.3143144236842105E7,155020.85604127246,9193336.961430501
1219,53,1.926218269844261,1.7024054428266504,1.535811867529087,1.2437448463590073,0.023388217251258194,0.0,0.0,0.020770557054723044,0.0,0.0,0.5235849056603774,0.0,0.0,0.5220141960703631,0.0,0.0,192692.90566037735,1.2795657283018868E7,155565.65908308784,9231546.163386134
1220,50,1.8386286847403475,1.4270350424349851,1.5406838498336053,1.2477134669674574,0.019301161922531753,0.0,0.0,0.020819936290311,0.0,0.0,0.565,0.0,0.0,0.5229843685726039,0.0,0.0,171425.6,1.484454764E7,155963.28825330062,9271876.127118051
1221,43,2.0862506855954863,1.8797697930270028,1.5451004847866499,1.2523012670632128,0.03623133258505826,0.0,0.0,0.020904083150930904,0.0,0.0,0.6046511627906976,0.0,0.0,0.5238095238095238,0.0,0.0,193453.81395348837,9226740.34883721,156424.4678912499,9286145.73568042
1222,55,1.898367006224936,1.627774745544458,1.5492593573864533,1.2568228004890418,0.02133868492588804,0.0,0.0,0.020918189994554467,0.0,0.0,0.5681818181818182,0.0,0.0,0.5242755856966708,0.0,0.0,179307.12727272726,1.3972268727272727E7,156872.79124500483,9329928.155403739
1223,52,1.7262553280587911,1.5015110338914814,1.5528143856939411,1.2606592928009324,0.019798252549418364,0.0,0.0,0.02092438366030195,0.0,0.0,0.5384615384615384,0.0,0.0,0.5249461040960887,0.0,0.0,175943.73076923078,1.3770529653846154E7,157294.70803838587,9375786.987277621
1224,47,1.6967000097771303,1.5358650645804377,1.554546307471983,1.2633190485080397,0.02201073708515637,0.0,0.0,0.020937671045725994,0.0,0.0,0.43617021276595747,0.0,0.0,0.5246124627861616,0.0,0.0,176137.1914893617,1.227134859574468E7,157717.10442136458,9408234.063128686
1225,45,2.177772996232909,1.7778207632805947,1.5589471607245438,1.2672132515270074,0.022658909787392725,0.0,0.0,0.02095382207561264,0.0,0.0,0.6444444444444445,0.0,0.0,0.5252950230887634,0.0,0.0,182536.2,1.521946148888889E7,158117.19968965728,9457608.314597521
1226,49,1.9916395086282532,1.7543436672146582,1.5639388323973062,1.272775444484579,0.02687698593301499,0.0,0.0,0.02103256022571268,0.0,0.0,0.576530612244898,0.0,0.0,0.5259373394966615,0.0,0.0,179611.91836734695,1.1706380979591837E7,158525.44301030756,9482264.041359887
1227,53,2.1497114242215054,1.81678470733231,1.5695260353867375,1.2785882471188197,0.020806191651520787,0.0,0.0,0.021075765223115207,0.0,0.0,0.6556603773584906,0.0,0.0,0.5267756192825573,0.0,0.0,190711.16981132075,1.6422008924528303E7,159031.9255542794,9529882.722507952
1228,43,1.6586056055840803,1.4712044924853154,1.5729426184852962,1.2825528318245674,0.022837028831288794,0.0,0.0,0.021110073632998872,0.0,0.0,0.4941860465116279,0.0,0.0,0.5270548297500257,0.0,0.0,178947.60465116278,1.1748995418604651E7,159525.52308733918,9558885.508718621
1229,47,1.8025880041237168,1.5014296116887345,1.577756494593849,1.287883532029626,0.029633311015675394,0.0,0.0,0.02118726700094565,0.0,0.0,0.5212765957446809,0.0,0.0,0.5274688497580063,0.0,0.0,175284.63829787233,9643880.659574468,159889.27855953027,9576933.289297197
1230,51,1.821296689083831,1.390737172347853,1.579432913238478,1.2887458654206458,0.03251177148872036,0.0,0.0,0.021258424662837547,0.0,0.0,0.6225490196078431,0.0,0.0,0.5279664505505814,0.0,0.0,157853.0980392157,9026511.25490196,160084.2543830597,9582549.257571707
1231,47,1.963506341311045,1.726592900142294,1.5849859905302055,1.2954155860813303,0.024139366477012782,0.0,0.0,0.021329004685234826,0.0,0.0,0.5957446808510638,0.0,0.0,0.5285758418288539,0.0,0.0,180648.6170212766,1.3231623170212766E7,160483.96029835477,9614819.172762392
1232,61,1.9070034807436447,1.6890513600045192,1.5881335191709243,1.299431493414839,0.025162710864234498,0.0,0.0,0.021342660163437242,0.0,0.0,0.5614754098360656,0.0,0.0,0.5287601521537987,0.0,0.0,184297.3606557377,1.2234213819672132E7,160937.73187941124,9651894.217971865
1233,57,2.139537215464371,1.7769223449547837,1.5935256317484388,1.304492911108977,0.02950015028579282,0.0,0.0,0.021413294815284645,0.0,0.0,0.6666666666666666,0.0,0.0,0.5298860018486187,0.0,0.0,189239.56140350876,1.2487188385964911E7,161349.74372898196,9682395.922029348
1234,53,2.089875944106125,1.8632351745907592,1.59762228636955,1.309550054010719,0.026877802726917123,0.0,0.0,0.021488929161564994,0.0,0.0,0.5566037735849056,0.0,0.0,0.5300379642930433,0.0,0.0,204093.4716981132,1.2857705075471697E7,161850.6662011089,9702726.905929435
1235,54,1.8443654582060451,1.5933542018515137,1.6000070913187,1.3127626105329908,0.022044208663815523,0.0,0.0,0.02150190063056925,0.0,0.0,0.5416666666666666,0.0,0.0,0.5301724137931034,0.0,0.0,185218.07407407407,1.3528050981481481E7,162175.83371433642,9735854.519765414
1236,51,1.8928332979744031,1.670787930807928,1.6029820877999694,1.3170033838596267,0.022864637185384222,0.0,0.0,0.02154491772672304,0.0,0.0,0.553921568627451,0.0,0.0,0.5302502050861362,0.0,0.0,246852.4705882353,1.3515877333333334E7,162924.15874169618,9763641.950966965
1237,50,2.009201330151541,1.802234103260747,1.6084258272666663,1.3226781280539592,0.02742562558219288,0.0,0.0,0.021610880478339166,0.0,0.0,0.57,0.0,0.0,0.5311058727067747,0.0,0.0,264067.48,1.194601794E7,163907.06658614063,9792584.594000299
1238,52,2.0587756107015154,1.7095013065743077,1.6137300606934017,1.3280686020100505,0.02279249132562888,0.0,0.0,0.021638922970283306,0.0,0.0,0.6201923076923077,0.0,0.0,0.5319263514206586,0.0,0.0,258954.9423076923,1.4654443846153846E7,164672.99646434578,9836500.310647734
1239,40,2.1520258198192144,1.912992270035717,1.6184728919902256,1.3336468429050636,0.027027011865861858,0.0,0.0,0.021656165468021602,0.0,0.0,0.625,0.0,0.0,0.53252492035762,0.0,0.0,279678.2,1.33179605E7,165113.23806779404,9879843.100130493
1240,46,1.7846735950809223,1.626248976221474,1.6218698325560743,1.3377442911981074,0.02712986958814315,0.0,0.0,0.021692053007114378,0.0,0.0,0.5543478260869565,0.0,0.0,0.5329515101705362,0.0,0.0,174297.58695652173,1.0840761717391305E7,165413.94309559988,9908037.290112799
1241,56,1.8425915522695633,1.6706135186318765,1.625342863197127,1.341731772300592,0.0275601300553142,0.0,0.0,0.02173681100076693,0.0,0.0,0.5267857142857143,0.0,0.0,0.5332751360788744,0.0,0.0,179301.64285714287,1.107685467857143E7,165660.9158381875,9933293.770015089
1242,43,1.9719661517444118,1.9103792054789928,1.6303934303173775,1.347350141979474,0.022468082810019007,0.0,0.0,0.02177192850919893,0.0,0.0,0.5116279069767442,0.0,0.0,0.5339915663889746,0.0,0.0,214749.16279069768,1.458585946511628E7,166287.34709073746,9974817.915235408
1243,46,2.033966257483739,1.7036347411739428,1.6337394115710524,1.3509944721161344,0.025924756953241646,0.0,0.0,0.021813398196684954,0.0,0.0,0.6521739130434783,0.0,0.0,0.5345758354755784,0.0,0.0,193723.54347826086,1.2920675217391305E7,166336.29583085605,1.0003749851890545E7
1244,53,1.9802002332250315,1.8245351435976909,1.6383666399727643,1.3555696784046503,0.023442173857700956,0.0,0.0,0.02184764316094944,0.0,0.0,0.5660377358490566,0.0,0.0,0.5353582074211122,0.0,0.0,185536.83018867925,1.385202179245283E7,166464.4239613913,1.0041089465546686E7
1245,50,2.088084438403549,1.9003667704507297,1.6431615641093726,1.3606514092624293,0.023299313081942073,0.0,0.0,0.021919719914210597,0.0,0.0,0.57,0.0,0.0,0.5359564413396343,0.0,0.0,195015.14,1.48900659E7,166879.8255502802,1.00698906371578E7
1246,40,1.8309808275243387,1.5123904913899167,1.6449537753191357,1.362145089690215,0.022113295018410674,0.0,0.0,0.02190216038757703,0.0,0.0,0.5625,0.0,0.0,0.536308973172988,0.0,0.0,165820.4,1.3671027725E7,167020.18755028018,1.0113688940227242E7
1247,52,2.0253473243522837,1.8286927986367567,1.6485587882427781,1.3667004788265176,0.02798779188581536,0.0,0.0,0.02193154165094134,0.0,0.0,0.5673076923076923,0.0,0.0,0.5366054009651915,0.0,0.0,197211.90384615384,1.177687173076923E7,167508.78718855855,1.0145144964119185E7
1248,37,2.0563308160915126,1.7767895465503394,1.6517071730524793,1.370285384120993,0.02558313389219456,0.0,0.0,0.021943790553751064,0.0,0.0,0.581081081081081,0.0,0.0,0.5365816011525005,0.0,0.0,182289.0810810811,1.3504217837837838E7,167778.38923189498,1.0184271625549752E7
1249,56,1.9540653896840128,1.6760573114527066,1.653351768768975,1.3724988704550007,0.022911989493782047,0.0,0.0,0.02192706000449923,0.0,0.0,0.5758928571428571,0.0,0.0,0.5367616793578925,0.0,0.0,179827.55357142858,1.4178828E7,168049.78226760932,1.0225237089210467E7
1250,48,1.7651349279027855,1.633177255945135,1.6551249820687477,1.3744700207979301,0.039279775864318286,0.0,0.0,0.021977478080793797,0.0,0.0,0.515625,0.0,0.0,0.5369046394403868,0.0,0.0,183186.6875,7325513.291666667,168261.24648288707,1.0231181290224357E7
1251,49,2.024257721513497,1.7797364151554576,1.6595317757918193,1.3793695691373493,0.028307256950388632,0.0,0.0,0.022031307302821036,0.0,0.0,0.6173469387755102,0.0,0.0,0.53759765625,0.0,0.0,190635.81632653062,1.1856019326530613E7,168751.05770737687,1.0257225217214152E7
1252,44,2.192127787004484,1.8277240089643598,1.6638003289624663,1.3832463342235268,0.03179091055642583,0.0,0.0,0.022035212830665212,0.0,0.0,0.6477272727272727,0.0,0.0,0.5383427689140504,0.0,0.0,195404.79545454544,1.1483050931818182E7,169110.38826359698,1.0295978159066224E7
1253,46,1.802077985920568,1.6037837077350148,1.6666941567299538,1.3869960122709895,0.02301376661642033,0.0,0.0,0.02204434978680836,0.0,0.0,0.5217391304347826,0.0,0.0,0.538441719055962,0.0,0.0,175629.3260869565,1.2983738239130436E7,169515.57980782483,1.0331495017761879E7
1254,46,2.1103920775234273,1.7361581230720282,1.6734230931253695,1.3935005811416274,0.02443444137077146,0.0,0.0,0.02212063373765859,0.0,0.0,0.6467391304347826,0.0,0.0,0.5399278722308088,0.0,0.0,190177.63043478262,1.4552571456521738E7,170001.52693727144,1.0366104342544487E7
1255,37,1.9603727311849148,1.7804499512621381,1.6759652088347228,1.3965319839026589,0.030348866549724168,0.0,0.0,0.022153555230678745,0.0,0.0,0.5472972972972973,0.0,0.0,0.5400216472528605,0.0,0.0,201773.1081081081,1.0757286675675675E7,170651.59833147054,1.0386562460069206E7
1256,40,2.1306883894999475,1.7915153125768988,1.6791182090877568,1.400250307101449,0.020940426432431384,0.0,0.0,0.022139661920721174,0.0,0.0,0.61875,0.0,0.0,0.5403808442563732,0.0,0.0,247101.0,1.7096617425E7,171301.9351583936,1.0441676494694207E7
1257,59,2.02383184503196,1.8518359736717211,1.6845562683957316,1.4063488234247357,0.028342292631589473,0.0,0.0,0.022183233114119735,0.0,0.0,0.5720338983050848,0.0,0.0,0.5410440070081418,0.0,0.0,204299.64406779662,1.1911548152542373E7,171836.02071206595,1.0477059050012475E7
1258,53,2.0587463401853103,1.88547083162671,1.6881665381102673,1.4100101642692489,0.03986611473504465,0.0,0.0,0.02225927249006794,0.0,0.0,0.5943396226415094,0.0,0.0,0.5415421090609216,0.0,0.0,207674.1320754717,8625709.113207547,172191.76109971607,1.0486404408578511E7
1259,62,1.9179596594791102,1.79100369429726,1.6923680342443905,1.4156893663811676,0.022965140766261095,0.0,0.0,0.022280468451427372,0.0,0.0,0.5201612903225806,0.0,0.0,0.5416023066625476,0.0,0.0,184103.17741935485,1.3917709290322581E7,172615.02477527436,1.0525141796376277E7
1260,43,2.066415270839631,1.7970922333359507,1.6962589508981245,1.4199071411333406,0.023937461380953616,0.0,0.0,0.02229351851385434,0.0,0.0,0.5813953488372093,0.0,0.0,0.5418640576725026,0.0,0.0,196041.67441860464,1.4426252488372093E7,172858.7524655492,1.057013950097723E7
1261,63,2.0034244193600506,1.8248200060848263,1.7013581383818626,1.4269515357344447,0.03225549154604853,0.0,0.0,0.022383684903615062,0.0,0.0,0.5714285714285714,0.0,0.0,0.54229265280922,0.0,0.0,189695.3650793651,1.0358244555555556E7,173351.50465458242,1.0585719343755007E7
1262,52,2.0364517570202434,1.7506630265200056,1.7044096059455014,1.4298747545526311,0.028291608700254895,0.0,0.0,0.02239241879517381,0.0,0.0,0.5913461538461539,0.0,0.0,0.5427249357326478,0.0,0.0,179872.28846153847,1.2016486538461538E7,173664.72354133453,1.0622254305891758E7
1263,39,1.9468740113393892,1.620144337878988,1.7081658058352078,1.4328909222915287,0.027660505079138857,0.0,0.0,0.022401728169554994,0.0,0.0,0.5576923076923077,0.0,0.0,0.543336079925842,0.0,0.0,180858.61538461538,1.1760509564102564E7,173956.91216371217,1.065785294580318E7
1264,49,2.1520348051689164,1.797149950794296,1.7145469935614053,1.4379045415623306,0.03484788679883545,0.0,0.0,0.022510610968493057,0.0,0.0,0.6428571428571429,0.0,0.0,0.5450448130215308,0.0,0.0,264054.8775510204,1.056128542857143E7,174756.80096323194,1.0671772723926429E7
1265,69,2.0400974956402718,1.8310673390014285,1.7182875285741437,1.4423653747651821,0.04134118273103659,0.0,0.0,0.022621853766015547,0.0,0.0,0.6123188405797102,0.0,0.0,0.5456202505647977,0.0,0.0,257081.5652173913,8783842.188405797,175409.7101051084,1.0675937596578984E7
1266,53,1.98647390404109,1.7529544527191556,1.7225136894420203,1.4469076319622827,0.026810062876031555,0.0,0.0,0.022676536153163906,0.0,0.0,0.5518867924528302,0.0,0.0,0.5460073899209689,0.0,0.0,309196.8490566038,1.3896900301886793E7,176415.8204962247,1.0709039382463418E7
1267,55,2.0475443095412773,1.7967048287606295,1.727801799321931,1.4524879056874924,0.03005469362817478,0.0,0.0,0.022732116577040596,0.0,0.0,0.6,0.0,0.0,0.5467371229222245,0.0,0.0,299692.9636363636,1.5979704963636363E7,177392.76435286805,1.0759421061704677E7
1268,37,2.0743787696101945,1.7975364902679845,1.7305221873664711,1.4552281335534147,0.02528063717904395,0.0,0.0,0.022772521408600623,0.0,0.0,0.6216216216216216,0.0,0.0,0.5471911266303789,0.0,0.0,326659.91891891893,1.8590801162162162E7,178228.96688224527,1.0810469929363312E7
1269,50,1.878834563479123,1.71266253550708,1.73298673704018,1.4585829392993312,0.04118444900217218,0.0,0.0,0.02283047309685578,0.0,0.0,0.55,0.0,0.0,0.5471702958093673,0.0,0.0,224312.1,8913567.94,178775.3813038139,1.0824192149455471E7
1270,56,1.9429993138172594,1.8118613297775015,1.7372171786750576,1.463306297614553,0.034237873371229514,0.0,0.0,0.0229449640640997,0.0,0.0,0.5178571428571429,0.0,0.0,0.5475995075913008,0.0,0.0,223795.19642857142,1.045828067857143E7,179365.06421777495,1.082831594489378E7
1271,47,2.019088934330411,1.7421567648449947,1.7393401251272143,1.4657186744050226,0.02749049244308358,0.0,0.0,0.022987828182120456,0.0,0.0,0.5957446808510638,0.0,0.0,0.5478592645703165,0.0,0.0,227202.95744680852,1.3286391531914894E7,180010.996817509,1.0849882970209606E7
1272,60,2.1845343031318643,1.8879099645076391,1.7457368501759467,1.4719590300664784,0.028395159919391302,0.0,0.0,0.02307159923622633,0.0,0.0,0.65,0.0,0.0,0.5492993760867342,0.0,0.0,192656.76666666666,1.321960035E7,180424.39043345104,1.0876954689024823E7
1273,57,2.0395031071225715,1.8337143831760334,1.749829466963195,1.4772799508028729,0.02996177244999753,0.0,0.0,0.023134625315459557,0.0,0.0,0.5657894736842105,0.0,0.0,0.5496013492793621,0.0,0.0,184256.63157894736,1.1707628631578946E7,180714.3251599732,1.0897949710123895E7
1274,44,2.11769185906908,1.7876741116650394,1.754186176187033,1.4813450361111176,0.026783110606220628,0.0,0.0,0.023227903470243685,0.0,0.0,0.6363636363636364,0.0,0.0,0.550531371346822,0.0,0.0,192565.0,1.3339475636363637E7,181071.95564777812,1.0909018201598397E7
1275,38,2.1866020509673767,1.91289391699612,1.7578183954707354,1.485422207389035,0.02929861704399303,0.0,0.0,0.023281148094505277,0.0,0.0,0.618421052631579,0.0,0.0,0.5509567174869539,0.0,0.0,212059.5,1.263894055263158E7,181475.67648111147,1.0932457631518416E7
1276,59,1.9957360169998342,1.7847275621779097,1.7610154686545125,1.4896057122770248,0.03267159406298462,0.0,0.0,0.02332971759952184,0.0,0.0,0.5720338983050848,0.0,0.0,0.5511148614094303,0.0,0.0,223170.7627118644,1.024535061016949E7,181914.01165830714,1.0950501027660172E7
1277,46,1.9863817807619844,1.916289554148108,1.7638943531451403,1.4937338062075203,0.04492308845381223,0.0,0.0,0.023423904775548007,0.0,0.0,0.5543478260869565,0.0,0.0,0.5512282497441147,0.0,0.0,219535.84782608695,7359747.782608695,182346.65061441867,1.094470269308265E7
1278,47,2.045145977575211,1.8487027399618172,1.7682001553809612,1.4983879966475606,0.025156205429478874,0.0,0.0,0.023453020236829488,0.0,0.0,0.5478723404255319,0.0,0.0,0.5517974190905367,0.0,0.0,203890.6595744681,1.3767257489361702E7,182733.00296889484,1.0980224213453986E7
1279,52,1.930594555311738,1.8353747750920006,1.7725734521502376,1.5037775153499757,0.047714314104664216,0.0,0.0,0.023554726891323402,0.0,0.0,0.5673076923076923,0.0,0.0,0.5523363049492775,0.0,0.0,208959.90384615384,6884329.884615385,183244.3724004063,1.097858457594724E7
1280,48,2.153033567715586,1.9552260280329739,1.7765769619459573,1.5079634226243104,0.03314484004180405,0.0,0.0,0.02359615138238159,0.0,0.0,0.6041666666666666,0.0,0.0,0.5529628492477741,0.0,0.0,208107.4375,1.13908134375E7,183659.01903235074,1.1008209832579184E7
1281,58,2.194938431535528,1.880128012069993,1.781145374579303,1.5121900721869685,0.02730725633399002,0.0,0.0,0.023626985332850337,0.0,0.0,0.6508620689655172,0.0,0.0,0.5539546290619252,0.0,0.0,198345.12068965516,1.4527339172413792E7,184092.1892869618,1.1048645398324976E7
1282,56,2.0721255536986254,1.9307186867560735,1.7839618908095753,1.5157993435792474,0.035903165534382234,0.0,0.0,0.02367859960333966,0.0,0.0,0.5803571428571429,0.0,0.0,0.5541602858601328,0.0,0.0,209584.5357142857,1.0015556982142856E7,184444.77068893748,1.106438605110803E7
1283,61,2.048224393901514,1.8281970714973077,1.7867679938849945,1.519681023583777,0.030077440545980594,0.0,0.0,0.02367955442395522,0.0,0.0,0.5737704918032787,0.0,0.0,0.5541250254945952,0.0,0.0,200636.39344262294,1.1500226852459017E7,184684.9148561506,1.1098542649370324E7
1284,46,2.0088106246705997,1.7593359869894123,1.7902325850306848,1.523570389495577,0.0316781929156147,0.0,0.0,0.023713307534345314,0.0,0.0,0.5597826086956522,0.0,0.0,0.5544620091789904,0.0,0.0,186150.15217391305,1.1034756282608695E7,185096.50178723293,1.1123870560464218E7
1285,39,2.221580754670815,1.885223095236247,1.794084944817923,1.5278883338092941,0.03027311300914084,0.0,0.0,0.023753462996271228,0.0,0.0,0.6794871794871795,0.0,0.0,0.5550847457627118,0.0,0.0,206057.94871794872,1.2605337461538462E7,185509.47163082272,1.114773331557191E7
1286,49,2.286036238272876,1.9262055587484308,1.7976872153646326,1.5307945476901539,0.03241197212829193,0.0,0.0,0.023815994103087396,0.0,0.0,0.6632653061224489,0.0,0.0,0.5560344827586207,0.0,0.0,257191.5918367347,1.2503937673469387E7,186116.2359314698,1.11595258083295E7
1287,51,2.1146719499320343,1.9011207952043794,1.801096221812447,1.5352037042313091,0.02896810890317822,0.0,0.0,0.02386602356271554,0.0,0.0,0.5882352941176471,0.0,0.0,0.5562665714868448,0.0,0.0,203007.27450980392,1.2955768E7,186479.61655933794,1.1181111342478437E7
1288,60,2.0164760371554125,1.8081160637955056,1.8037147624287837,1.539121722214324,0.02925255373049533,0.0,0.0,0.023908040559471495,0.0,0.0,0.6041666666666666,0.0,0.0,0.5563990218055839,0.0,0.0,184250.35,1.18302747E7,186770.34686703025,1.1199136380209206E7
1289,55,2.398148498743132,1.857666798625181,1.8095678545600828,1.5435751297558309,0.025989786685887847,0.0,0.0,0.02396557216282908,0.0,0.0,0.7545454545454545,0.0,0.0,0.557911617961511,0.0,0.0,199169.4909090909,1.6051037527272727E7,187261.46421740905,1.1232858236074736E7
1290,55,2.1193347146024837,1.9018080190758102,1.812058618128172,1.5461423087645936,0.02431443665063348,0.0,0.0,0.02395614148354884,0.0,0.0,0.5909090909090909,0.0,0.0,0.558185053380783,0.0,0.0,208673.0,1.5102360036363637E7,187584.96531497006,1.1275008962354116E7
1291,48,2.118277257536279,1.8646760670600546,1.8164037196428158,1.550987831882925,0.04469332235680811,0.0,0.0,0.02405238107578486,0.0,0.0,0.59375,0.0,0.0,0.5585393144135896,0.0,0.0,197129.79166666666,8173106.25,187892.061388688,1.1273960513123348E7
1292,46,1.9288546706854084,1.5847130876308164,1.8194707750756012,1.554867988979137,0.02392861781325029,0.0,0.0,0.024103305241448214,0.0,0.0,0.592391304347826,0.0,0.0,0.5586828175895765,0.0,0.0,195003.04347826086,1.3988453108695652E7,187775.66226645664,1.1291317744421542E7
1293,64,1.9311476560127594,1.8045330726794562,1.8216051287960708,1.5581538982131904,0.03371343425663357,0.0,0.0,0.02414472314951587,0.0,0.0,0.5390625,0.0,0.0,0.558720398414473,0.0,0.0,199147.328125,1.0144909265625E7,188038.87156014287,1.1307257328096606E7
1294,58,1.9034504374639458,1.7769561845904271,1.822330012498813,1.5603366907142213,0.022379915948289343,0.0,0.0,0.02414630034825347,0.0,0.0,0.4870689655172414,0.0,0.0,0.5579577750710516,0.0,0.0,198810.27586206896,1.4765821586206896E7,188352.77593945322,1.133277480691653E7
1295,52,2.0278851039772547,1.7437628160088279,1.8234768488953346,1.5615818853640309,0.026696208963752032,0.0,0.0,0.024151800383280433,0.0,0.0,0.6201923076923077,0.0,0.0,0.5580316397931244,0.0,0.0,220594.61538461538,1.3455356326923076E7,188744.20424893443,1.1359917658551145E7
1296,51,2.008947761515362,1.7877620844473905,1.824730217382738,1.5631420408385166,0.03207775073177408,0.0,0.0,0.024176508175230378,0.0,0.0,0.5784313725490197,0.0,0.0,0.5581012658227849,0.0,0.0,203013.9019607843,1.1253664392156864E7,188803.43565063027,1.1378393138755174E7
1297,42,1.8286591159760126,1.6355176542631358,1.826978827774061,1.565459607458791,0.037157079279629135,0.0,0.0,0.024220473304119403,0.0,0.0,0.5416666666666666,0.0,0.0,0.5584330022298803,0.0,0.0,217772.16666666666,8915679.642857144,189166.95275847337,1.1387930109714556E7
1298,56,2.1320763026555265,1.8401623832415928,1.8295455828417753,1.568220697320575,0.032225714696007775,0.0,0.0,0.024273609968119614,0.0,0.0,0.6339285714285714,0.0,0.0,0.5587326512004863,0.0,0.0,208749.0,1.189534617857143E7,189559.41834670867,1.1401916359528981E7
1299,44,2.2775427588755597,1.937595206427986,1.8317957730051029,1.5704825791536994,0.03693766361611577,0.0,0.0,0.024368429810242762,0.0,0.0,0.6704545454545454,0.0,0.0,0.5590650983573312,0.0,0.0,212292.81818181818,1.2214623272727273E7,189865.61809799512,1.1404781905515261E7
