Step,#Calls,Payoff Per Call,Happiness Per Call,Avg Payoff in Window,Avg Happiness in Window,Expected Payoff for perfect agents,Expected Payoff for selfish agents,Expected Payoff for generous agents,Avg Expected Payoff for perfect agents in Window,Avg Expected Payoff for selfish agents in Window,Avg Expected Payoff for generous agents in Window,Expected Callee Payoff for perfect agents,Expected Callee Payoff for selfish agents,Expected Callee Payoff for generous agents,Avg Expected Callee Payoff for perfect agents in Window,Avg Expected Callee Payoff for selfish agents in Window,Avg Expected Callee Payoff for generous agents in Window,Avg time to decide,Avg time for feedbacks,Avg time to decide in Window,Avg time for feedbacks in Window
1860,61,1.4826229508196729,0.8852459016393028,1.1769563447644236,0.7683932024015471,0.0223143350604497,0.0,0.0,0.015279432785265211,0.0,0.0,0.680327868852459,0.0,0.0,0.5816118856212475,0.0,0.0,256034.868852459,2383.377049180328,339655.9774951192,3527.574554944382
1861,40,1.3017500000000006,0.9999999999999574,1.1768258169601944,0.7689097017204519,0.01824456902592812,0.0,0.0,0.01527337587696688,0.0,0.0,0.5875,0.0,0.0,0.5813906138654179,0.0,0.0,257893.775,2645.525,339703.67659739195,3528.0062708534724
1862,51,1.03764705882353,0.7058823529411657,1.176756921824103,0.7698493485342017,0.016343421865348973,0.0,0.0,0.015282416006239533,0.0,0.0,0.5392156862745098,0.0,0.0,0.5811278501628665,0.0,0.0,266911.4705882353,2323.8823529411766,339820.64355033316,3526.128582618179
1863,50,1.2716000000000005,0.5999999999999838,1.1771562245728222,0.7686126932465415,0.01762195121951178,0.0,0.0,0.015278036288273204,0.0,0.0,0.71,0.0,0.0,0.5821297803091945,0.0,0.0,265066.34,2602.5,339781.6238217617,3528.0987016657978
1864,41,1.2819512195121956,0.82926829268287,1.1772771672771658,0.7684167684167675,0.013634241245136345,0.0,0.0,0.015251445029559572,0.0,0.0,0.6097560975609756,0.0,0.0,0.5822649572649573,0.0,0.0,265155.68292682926,3351.7804878048782,339825.0963475069,3533.3332707714894
1865,52,1.0786538461538469,0.7692307692307412,1.1752342158859457,0.7672097759674119,0.022589609343534857,0.0,0.0,0.015288885591687772,0.0,0.0,0.5192307692307693,0.0,0.0,0.5813645621181263,0.0,0.0,256869.6923076923,1803.6538461538462,339892.95355904533,3524.127290002259
1866,56,1.275178571428572,0.8571428571428693,1.174312608120483,0.7670703164750164,0.015718688091568483,0.0,0.0,0.01526087703985813,0.0,0.0,0.5714285714285714,0.0,0.0,0.5805434008344358,0.0,0.0,249282.32142857142,3370.9464285714284,339936.49373761675,3528.955695614504
1867,46,1.4226086956521748,0.8695652173913014,1.175445302968685,0.7671817812118733,0.0266993064055502,0.0,0.0,0.015295169757006082,0.0,0.0,0.6304347826086957,0.0,0.0,0.5807238714924766,0.0,0.0,256556.8260869565,1982.8695652173913,339880.6028680515,3525.4350434405906
1868,48,1.1397916666666672,0.791666666666598,1.1737531793671774,0.7666090141418235,0.009895098571169866,0.0,0.0,0.015240305735580365,0.0,0.0,0.5729166666666666,0.0,0.0,0.5799165734052294,0.0,0.0,241855.75,4000.6666666666665,339661.36625441513,3529.3560131375602
1869,48,1.171666666666667,0.7499999999999902,1.1740884595831202,0.7665480427046246,0.012492225677476598,0.0,0.0,0.015223758595958219,0.0,0.0,0.5520833333333334,0.0,0.0,0.5800203355363498,0.0,0.0,257396.625,3390.8541666666665,337297.0414032247,3533.387069685179
1870,51,1.3278431372549022,0.8627450980392317,1.1740985271711515,0.7669883189436248,0.01461372464393694,0.0,0.0,0.015217880713617004,0.0,0.0,0.6568627450980392,0.0,0.0,0.579989842559675,0.0,0.0,251878.0588235294,3182.3333333333335,337207.4210875862,3531.827150985992
1871,50,1.1044000000000003,0.7999999999999684,1.1739292970337247,0.7674725721251509,0.010019960079840013,0.0,0.0,0.015168749343694115,0.0,0.0,0.53,0.0,0.0,0.5796932141405933,0.0,0.0,248235.78,3928.22,337280.7053797431,3539.5858000055996
1872,46,1.2843478260869572,0.8695652173912897,1.1738319276496276,0.7679097652677557,0.022506666666666165,0.0,0.0,0.015181999789717075,0.0,0.0,0.6195652173913043,0.0,0.0,0.5793618534701758,0.0,0.0,277092.54347826086,2098.304347826087,337407.6599338691,3536.5380360304443
1873,54,1.0198148148148154,0.6666666666666363,1.1729142973192512,0.7671608448415902,0.00954419410745199,0.0,0.0,0.015156560202492215,0.0,0.0,0.5648148148148148,0.0,0.0,0.579203899268887,0.0,0.0,259039.5,3770.574074074074,337526.6798806776,3538.2034595923046
1874,59,1.267288135593221,0.9491525423728893,1.1742631098488676,0.7687392230449316,0.01574105263157857,0.0,0.0,0.015156076537986122,0.0,0.0,0.5508474576271186,0.0,0.0,0.5789633837103154,0.0,0.0,251074.37288135593,2857.864406779661,337586.4494534177,3540.995489959536
1875,62,1.3024193548387104,0.870967741935472,1.1750242865816622,0.7691762801052399,0.013997226555728381,0.0,0.0,0.015152285058839086,0.0,0.0,0.6048387096774194,0.0,0.0,0.579184375632463,0.0,0.0,254193.17741935485,3344.4193548387098,337554.13123795035,3542.2698944260364
1876,58,0.8777586206896556,0.5172413793103027,1.1729574618571272,0.7674042639183568,0.010664013405948134,0.0,0.0,0.015123824065473116,0.0,0.0,0.5,0.0,0.0,0.5788117611397393,0.0,0.0,254184.1551724138,2922.103448275862,337572.8521300914,3541.7436674813694
1877,41,1.0175609756097566,0.7804878048779853,1.1711594496155389,0.7665924726831218,0.010967402733964127,0.0,0.0,0.015092800118909212,0.0,0.0,0.5121951219512195,0.0,0.0,0.5784095507891542,0.0,0.0,276240.26829268294,3288.0,337733.5610641475,3543.6232045184065
1878,39,1.4161538461538465,1.025641025641051,1.1733768996960472,0.7684903748733515,0.017572383073497386,0.0,0.0,0.015126306921705406,0.0,0.0,0.6153846153846154,0.0,0.0,0.5787234042553191,0.0,0.0,260890.38461538462,2940.4102564102564,337791.02864760184,3540.154501083477
1879,56,1.013035714285715,0.6607142857143178,1.1717517213446724,0.7672134467395689,0.009537659717552403,0.0,0.0,0.015066621531891517,0.0,0.0,0.5357142857142857,0.0,0.0,0.5782705548805185,0.0,0.0,251993.51785714287,3754.25,337695.20383688755,3544.506551083477
1880,48,1.0118750000000005,0.6666666666666751,1.169846949118182,0.7664707074802332,0.018184200673905124,0.0,0.0,0.015071284186114427,0.0,0.0,0.53125,0.0,0.0,0.5773869856071356,0.0,0.0,264148.2708333333,2027.9166666666667,337657.38613933,3536.8832033823273
1881,36,1.042777777777778,0.5555555555555554,1.1705781345255017,0.7661044503149746,0.01570711297071179,0.0,0.0,0.015082068293806742,0.0,0.0,0.6111111111111112,0.0,0.0,0.578083722820565,0.0,0.0,266915.30555555556,2558.0555555555557,337685.1135004411,3535.5213144934382
1882,49,1.249183673469388,0.9795918367347729,1.1711388153877456,0.7678607775290031,0.011233253808039143,0.0,0.0,0.015051323771381533,0.0,0.0,0.5306122448979592,0.0,0.0,0.5777020150620802,0.0,0.0,262790.3469387755,3893.204081632653,337801.9520043658,3541.720181055448
1883,45,1.130666666666667,0.866666666666628,1.1702512460583852,0.7669616519174025,0.012700948577134472,0.0,0.0,0.015013127812170405,0.0,0.0,0.5111111111111111,0.0,0.0,0.5777133557115248,0.0,0.0,262147.0,3189.4666666666667,337955.2645043657,3547.2800143887807
1884,44,1.2895454545454552,0.9090909090908849,1.1722580973721721,0.7683845997148081,0.01914951063111721,0.0,0.0,0.015037531014532807,0.0,0.0,0.5454545454545454,0.0,0.0,0.5780708902016704,0.0,0.0,251860.54545454544,2416.5,338074.2520561998,3546.239268774745
1885,52,1.2128846153846158,0.8846153846153817,1.172218829516538,0.7686513994910926,0.014739425099322174,0.0,0.0,0.015012970253147965,0.0,0.0,0.5961538461538461,0.0,0.0,0.5782697201017811,0.0,0.0,254383.61538461538,2967.8076923076924,338204.0601331229,3550.6521961251733
1886,44,0.9902272727272734,0.6363636363636264,1.1716603850463467,0.7686665987572563,0.015357772294677864,0.0,0.0,0.014999602260205197,0.0,0.0,0.5340909090909091,0.0,0.0,0.5781807069369461,0.0,0.0,255249.38636363635,2407.7954545454545,338288.96946878725,3551.5482887825156
1887,35,0.8722857142857147,0.8285714285714203,1.1705575374579542,0.7684231984507169,0.008636492220650575,0.0,0.0,0.01496644898799609,0.0,0.0,0.4,0.0,0.0,0.577667923759046,0.0,0.0,268019.1142857143,3727.9714285714285,338466.75345484994,3556.6805849497628
1888,56,1.349464285714286,0.9285714285713899,1.1710146699266493,0.769559902200487,0.014156987635818678,0.0,0.0,0.014960057681445281,0.0,0.0,0.6339285714285714,0.0,0.0,0.5775264873675632,0.0,0.0,256934.69642857142,3379.2321428571427,338579.35272130655,3558.4053731150284
1889,51,1.3641176470588239,0.8627450980391607,1.1716792337477062,0.7705318932137739,0.013564047572625743,0.0,0.0,0.014943909298372289,0.0,0.0,0.6666666666666666,0.0,0.0,0.5773894436519258,0.0,0.0,253115.80392156861,3779.392156862745,338688.47042015963,3563.7282772955687
1890,56,1.3466071428571436,0.9642857142857444,1.172390507231614,0.7716439193318375,0.01518220253674284,0.0,0.0,0.014930222905357554,0.0,0.0,0.5714285714285714,0.0,0.0,0.5772051334283969,0.0,0.0,251362.4642857143,3179.5,338742.3670685114,3567.546450372492
1891,36,1.6263888888888893,1.0000000000000338,1.1755171710995604,0.77346377254662,0.016553576477240414,0.0,0.0,0.014944621718857807,0.0,0.0,0.6944444444444444,0.0,0.0,0.5780087638846428,0.0,0.0,253328.05555555556,3504.527777777778,338587.7495414111,3573.340918529673
1892,49,1.5114285714285718,0.9795918367346972,1.176428353192788,0.7739077299113944,0.018151960784313602,0.0,0.0,0.014966785393606278,0.0,0.0,0.673469387755102,0.0,0.0,0.5783175476117731,0.0,0.0,258371.1224489796,2959.5714285714284,338671.90364202805,3570.8758686957863
1893,46,1.2263043478260875,0.8260869565217692,1.1758020164986238,0.7742132600061091,0.016635210852256395,0.0,0.0,0.014971056890327315,0.0,0.0,0.5543478260869565,0.0,0.0,0.5778592524697016,0.0,0.0,261241.63043478262,2641.6739130434785,338775.40940289764,3567.6829339131773
1894,52,0.953461538461539,0.6538461538461393,1.1759885970270807,0.7737731622887379,0.012485520020145604,0.0,0.0,0.014986266498690141,0.0,0.0,0.5480769230769231,0.0,0.0,0.5784972510690287,0.0,0.0,258528.86538461538,2757.173076923077,338872.77005635126,3565.5764523590174
1895,64,1.2803125000000006,0.8906249999999682,1.177498221725433,0.7750228635301273,0.018020672971191008,0.0,0.0,0.015009351895507391,0.0,0.0,0.609375,0.0,0.0,0.5790570064017885,0.0,0.0,254945.515625,2491.6875,338894.1610789208,3564.848223192351
1896,48,0.9039583333333338,0.6666666666666315,1.17629893238434,0.7749872902897794,0.009015167255349647,0.0,0.0,0.014954028470937622,0.0,0.0,0.4791666666666667,0.0,0.0,0.5785968479918658,0.0,0.0,255790.125,3551.4375,338993.32633355045,3571.4063366182772
1897,49,1.0112244897959188,0.6734693877551202,1.1756403214322027,0.7754043332316124,0.01162054409005642,0.0,0.0,0.014934847443259567,0.0,0.0,0.5510204081632653,0.0,0.0,0.5780185128674601,0.0,0.0,257132.7142857143,3109.795918367347,339104.5378295073,3572.5208822478494
1898,58,1.2920689655172422,1.0344827586207443,1.1766172136977935,0.7770551773193767,0.016920298035674495,0.0,0.0,0.014947260937981995,0.0,0.0,0.5517241379310345,0.0,0.0,0.577837618128239,0.0,0.0,248481.55172413794,2757.948275862069,339095.2741297946,3572.4249986271593
1899,48,1.0887500000000008,0.6041666666666718,1.1759926844137354,0.7764681975208279,0.020255813953488837,0.0,0.0,0.014964489765837967,0.0,0.0,0.53125,0.0,0.0,0.577524893314367,0.0,0.0,264300.0416666667,1986.625,339196.56072110677,3567.4492938399244
1900,37,1.1048648648648651,0.5675675675675554,1.1756449643947087,0.7750762970498462,0.01771998266146477,0.0,0.0,0.014958844567210985,0.0,0.0,0.6621621621621622,0.0,0.0,0.5780773143438453,0.0,0.0,258719.7837837838,2325.945945945946,339289.8484155358,3567.2618807125114
1901,40,1.2555000000000005,0.8499999999999869,1.1761448360154803,0.77592177632919,0.01434447300771092,0.0,0.0,0.01493315418119361,0.0,0.0,0.6125,0.0,0.0,0.5783255245467509,0.0,0.0,257583.2,3236.2,339364.5988386127,3573.514419174049
1902,45,1.1900000000000002,0.8444444444444983,1.1759777845714852,0.7755018852542536,0.01235294117647144,0.0,0.0,0.014918644637501224,0.0,0.0,0.5555555555555556,0.0,0.0,0.5786711505146235,0.0,0.0,268088.6666666667,3485.3555555555554,339516.7969719461,3576.4182969518274
1903,45,1.0528888888888892,0.7555555555555379,1.1752624605035147,0.7754561206808673,0.014932240781594578,0.0,0.0,0.014903082464886143,0.0,0.0,0.5444444444444444,0.0,0.0,0.5784833350321068,0.0,0.0,268608.13333333336,2621.822222222222,339648.5826386128,3577.8368761480447
1904,46,1.0665217391304351,0.5217391304347746,1.1746263490124194,0.7741804113215222,0.016744027303754,0.0,0.0,0.014908691022619124,0.0,0.0,0.6521739130434783,0.0,0.0,0.5788026878436163,0.0,0.0,255539.21739130435,2370.195652173913,339697.9625827121,3575.4685686946295
1905,41,1.2904878048780495,0.8780487804877917,1.1744458027709848,0.7738386308068448,0.021266077170416935,0.0,0.0,0.014930884648012203,0.0,0.0,0.6219512195121951,0.0,0.0,0.5791055419722901,0.0,0.0,268357.68292682926,2225.317073170732,339780.0870611761,3570.525047677503
1906,54,1.1309259259259266,0.7037037037037529,1.1752738749745455,0.7743840358379138,0.012410079252185291,0.0,0.0,0.014920013700489138,0.0,0.0,0.6296296296296297,0.0,0.0,0.5794135613927917,0.0,0.0,256558.14814814815,3220.5,339879.5258227501,3573.795985177504
1907,39,1.343333333333334,0.8461538461538473,1.1761636437741987,0.7749133890360698,0.018228949199721765,0.0,0.0,0.014937624395331854,0.0,0.0,0.6794871794871795,0.0,0.0,0.5797839820664357,0.0,0.0,258547.94871794872,2767.7179487179487,339962.0257791059,3572.8406387508808
1908,37,1.1862162162162169,0.8108108108107869,1.1769949984689174,0.7760538940491977,0.014629999999999562,0.0,0.0,0.014926732150346593,0.0,0.0,0.5135135135135135,0.0,0.0,0.579412064917832,0.0,0.0,256647.62162162163,2915.675675675676,338683.59268351016,3575.6666097218513
1909,50,1.3284000000000007,0.9999999999999853,1.178551731181696,0.7779593504238573,0.01769312733084683,0.0,0.0,0.01493513637346117,0.0,0.0,0.53,0.0,0.0,0.5792053927075886,0.0,0.0,262977.22,2727.12,337989.5302120817,3565.5784597218512
1910,49,1.072448979591837,0.6938775510203707,1.178176524670547,0.7784247624885058,0.012027924010070131,0.0,0.0,0.014909308323260704,0.0,0.0,0.6122448979591837,0.0,0.0,0.5792215752375115,0.0,0.0,264697.10204081633,3176.3469387755104,337164.6205262073,3562.6913708863167
1911,44,1.1756818181818185,0.704545454545435,1.1785257131172664,0.7787547285553607,0.013627502634351727,0.0,0.0,0.014897436957847747,0.0,0.0,0.5909090909090909,0.0,0.0,0.5790818934669256,0.0,0.0,252579.72727272726,3089.9772727272725,336100.11387410946,3543.7826034037994
1912,56,1.421071428571429,1.1428571428572187,1.1804444671503,0.7810360682538046,0.015777160983346607,0.0,0.0,0.014887957041070952,0.0,0.0,0.5446428571428571,0.0,0.0,0.5788801471339532,0.0,0.0,261306.51785714287,3190.0714285714284,334471.6395633951,3527.7945605466575
1913,62,1.2001612903225811,0.7741935483871648,1.1817644059153478,0.7820499745028039,0.013807756541103078,0.0,0.0,0.014883395929775452,0.0,0.0,0.5967741935483871,0.0,0.0,0.5791942886282508,0.0,0.0,262568.6451612903,3158.4193548387098,333077.77301647427,3520.697680048123
1914,53,1.2122641509433967,0.8113207547169321,1.1811742501530287,0.7813711487451528,0.02724766751484267,0.0,0.0,0.014920550847457548,0.0,0.0,0.5660377358490566,0.0,0.0,0.5790654968373802,0.0,0.0,252218.83018867925,1666.245283018868,332742.59091741766,3508.563638606075
1915,53,1.2371698113207552,0.9433962264150462,1.1816092188456035,0.7820722006934514,0.013406256389286185,0.0,0.0,0.014896467847564796,0.0,0.0,0.5471698113207547,0.0,0.0,0.5791352233326534,0.0,0.0,334343.3962264151,3244.396226415094,332351.0252454885,3504.7052115748847
1916,46,1.1100000000000005,0.6956521739130906,1.1819397344228793,0.7821246169560766,0.017450444292549154,0.0,0.0,0.014916401971804761,0.0,0.0,0.5869565217391305,0.0,0.0,0.57926455566905,0.0,0.0,342197.26086956525,2254.3695652173915,331457.9241304815,3486.45697875581
1917,49,1.2736734693877556,0.9795918367346551,1.181729707626251,0.78317317521979,0.013647496173189656,0.0,0.0,0.0148912560400786,0.0,0.0,0.5510204081632653,0.0,0.0,0.5787160089961153,0.0,0.0,335121.2448979592,3234.1020408163267,330208.34895146254,3476.0793310651543
1918,37,1.3889189189189195,0.9729729729729271,1.181145609181267,0.7829695665539484,0.02117428924598306,0.0,0.0,0.014883372607249985,0.0,0.0,0.5945945945945946,0.0,0.0,0.5783379444615226,0.0,0.0,377733.4864864865,3106.945945945946,329515.5339672284,3466.654394128217
1919,45,1.2382222222222228,0.844444444444508,1.1814716130354568,0.783254765320761,0.013653516295026341,0.0,0.0,0.014877752283514475,0.0,0.0,0.6111111111111112,0.0,0.0,0.5784996925599508,0.0,0.0,350903.3777777778,3155.0444444444443,328520.9833561172,3448.969833741744
1920,51,1.1552941176470595,0.7450980392156747,1.1816894040414387,0.7833623961431926,0.021402106792589692,0.0,0.0,0.014873008106359907,0.0,0.0,0.5784313725490197,0.0,0.0,0.5786234485588265,0.0,0.0,266347.137254902,1998.3529411764705,327611.15370905836,3440.1419317809596
1921,58,1.1477586206896555,0.8448275862068721,1.1810693434395152,0.7833657687186298,0.013958901237156363,0.0,0.0,0.01484943587551005,0.0,0.0,0.5862068965517241,0.0,0.0,0.5786131312096692,0.0,0.0,263402.5172413793,2903.9137931034484,326303.6382270835,3430.82036438284
1922,59,1.2981355932203396,1.05084745762714,1.181792037662469,0.785590011257802,0.014323919955115215,0.0,0.0,0.01482206143036288,0.0,0.0,0.5254237288135594,0.0,0.0,0.5779347047385119,0.0,0.0,257547.42372881356,3239.898305084746,324976.70701239427,3427.031032378852
1923,53,1.2809433962264154,0.7924528301887189,1.1817565769270129,0.7861603029992822,0.011030056864337874,0.0,0.0,0.014764834754449669,0.0,0.0,0.5943396226415094,0.0,0.0,0.5777971133176374,0.0,0.0,264568.1698113208,4149.226415094339,323485.5282250872,3426.25870990887
1924,46,1.2804347826086961,0.9130434782608599,1.1815530303030288,0.7860360360360348,0.014836272040302231,0.0,0.0,0.014741982950437653,0.0,0.0,0.5760869565217391,0.0,0.0,0.5776003276003276,0.0,0.0,261278.78260869565,3053.913043478261,322333.36001047114,3419.065509168814
1925,44,1.3159090909090916,0.9090909090909395,1.1838612136121347,0.7878228782287809,0.016900175131349185,0.0,0.0,0.014769463505208346,0.0,0.0,0.6022727272727273,0.0,0.0,0.5782082820828208,0.0,0.0,271657.9772727273,2828.6363636363635,321911.326682549,3417.047976701281
1926,41,1.2939024390243907,0.9756097560975767,1.1834331112250116,0.787903639159404,0.014109042553191703,0.0,0.0,0.014745130145900762,0.0,0.0,0.5121951219512195,0.0,0.0,0.5780625320348539,0.0,0.0,257148.8780487805,3278.609756097561,321923.50928707863,3420.7456683389128
1927,55,1.0709090909090913,0.654545454545469,1.182223246287761,0.7868919610855079,0.01088724584103593,0.0,0.0,0.014717372486476971,0.0,0.0,0.6363636363636364,0.0,0.0,0.5780849974398361,0.0,0.0,258300.23636363636,3469.818181818182,321999.5734688968,3422.6352036924486
1928,34,1.4032352941176476,1.0882352941176396,1.1827306273062717,0.7879253792537909,0.01569924317209572,0.0,0.0,0.014714395565298152,0.0,0.0,0.6029411764705882,0.0,0.0,0.5784645346453464,0.0,0.0,275435.9411764706,3404.9117647058824,322155.7743375699,3425.877436934583
1929,49,1.4536734693877555,0.9795918367347138,1.1844004919040776,0.7885837261733947,0.015793791574280815,0.0,0.0,0.014714979068417183,0.0,0.0,0.6428571428571429,0.0,0.0,0.5790633326501332,0.0,0.0,263797.1632653061,3525.7551020408164,322261.00706879003,3430.645042232021
1930,49,1.341632653061225,0.9591836734694607,1.1853061015561002,0.7894144144144131,0.016634615384615845,0.0,0.0,0.014727483419279114,0.0,0.0,0.6020408163265306,0.0,0.0,0.5794430794430795,0.0,0.0,295794.0612244898,2923.795918367347,322547.7342979894,3430.342098746935
1931,53,1.3883018867924533,1.075471698113255,1.1873958866264185,0.791670930113577,0.01453862872950018,0.0,0.0,0.014733114790729739,0.0,0.0,0.5566037735849056,0.0,0.0,0.579555919369692,0.0,0.0,253549.5283018868,3357.6415094339623,322583.8470436655,3433.6340562941045
1932,54,1.2359259259259263,0.8333333333333046,1.1877613008795238,0.7923910820208617,0.015640965549566163,0.0,0.0,0.014737087206166859,0.0,0.0,0.6111111111111112,0.0,0.0,0.5795663734915115,0.0,0.0,261473.77777777778,2812.8518518518517,322640.18725908495,3433.6444380023436
1933,40,1.1972500000000004,0.6999999999999764,1.1880831030600743,0.7929587555009707,0.013131340828077532,0.0,0.0,0.014737726770683829,0.0,0.0,0.5875,0.0,0.0,0.579265172449084,0.0,0.0,257122.4,3256.8,322740.74362078705,3434.458331619365
1934,52,1.2351923076923081,0.8846153846153092,1.1892145200984399,0.7939909762100059,0.012116581777022805,0.0,0.0,0.014699506814727805,0.0,0.0,0.5865384615384616,0.0,0.0,0.5797785069729287,0.0,0.0,267856.3461538461,3559.346153846154,322900.58528113377,3441.855907459018
1935,38,1.2378947368421056,0.8157894736842236,1.189488443759629,0.794247560349253,0.014066985645932997,0.0,0.0,0.014671571689394662,0.0,0.0,0.631578947368421,0.0,0.0,0.5799691833590138,0.0,0.0,261340.07894736843,3253.842105263158,322985.38385768875,3447.9206634398793
1936,50,0.9880000000000004,0.5199999999999994,1.1884961479198752,0.7931176168464281,0.012179487179487018,0.0,0.0,0.014671824415061298,0.0,0.0,0.59,0.0,0.0,0.5801746276322548,0.0,0.0,259017.84,3014.32,323134.5269576888,3446.1848634398793
1937,48,1.0187500000000005,0.7500000000000097,1.1874928072338662,0.7933621043978606,0.013636363636363027,0.0,0.0,0.014660088873779117,0.0,0.0,0.5208333333333334,0.0,0.0,0.5795314426633785,0.0,0.0,269155.1041666667,2741.3125,323081.8438510711,3443.5816220183106
1938,50,1.0814000000000004,0.7599999999999827,1.1878647064870962,0.79397553202426,0.013705956907477156,0.0,0.0,0.01467583719143145,0.0,0.0,0.55,0.0,0.0,0.5794695178369487,0.0,0.0,257587.5,3369.58,322992.64498743473,3442.676612927402
1939,48,1.1920833333333336,0.9791666666665435,1.188818022837155,0.7957000308610195,0.01229215896884935,0.0,0.0,0.01464950954915021,0.0,0.0,0.5104166666666666,0.0,0.0,0.5792099578232692,0.0,0.0,266330.2708333333,3357.4791666666665,322928.60736012,3446.8910457977718
1940,58,1.1193103448275867,0.8275862068965784,1.1881998356952133,0.7958513041692311,0.015935198821797114,0.0,0.0,0.014639364256777017,0.0,0.0,0.5517241379310345,0.0,0.0,0.5788662969808995,0.0,0.0,259209.93103448275,3256.5689655172414,322437.69384456065,3447.272061357065
1941,49,1.4710204081632658,0.8163265306122572,1.1900564507851776,0.7968798111464614,0.018859236002092997,0.0,0.0,0.014668672298122102,0.0,0.0,0.7244897959183674,0.0,0.0,0.5794929693113005,0.0,0.0,258276.42857142858,2824.2448979591836,321370.77201014507,3437.794990392316
1942,44,1.2931818181818187,0.9999999999999875,1.1904799588900292,0.7967112024665958,0.014519009951518188,0.0,0.0,0.014650217159797661,0.0,0.0,0.5,0.0,0.0,0.5795991778006166,0.0,0.0,260379.36363636365,3516.340909090909,320767.0717230637,3440.4226598500513
1943,48,1.1122916666666671,0.708333333333312,1.1903401500359658,0.7964238002260788,0.014655503705736907,0.0,0.0,0.01465170699621784,0.0,0.0,0.6041666666666666,0.0,0.0,0.579693762203268,0.0,0.0,271628.4166666667,2726.4791666666665,320655.38189150346,3437.4216514280647
1944,50,1.1114000000000004,0.7599999999999757,1.1895949419142577,0.7953120180939625,0.016163467132053282,0.0,0.0,0.014669339922236329,0.0,0.0,0.55,0.0,0.0,0.579829341009561,0.0,0.0,269435.22,2532.42,319309.8371581701,3427.4813440206576
1945,40,1.4225000000000005,0.9999999999999943,1.191337101747172,0.7965056526207577,0.01570521667126695,0.0,0.0,0.014679238210536768,0.0,0.0,0.6,0.0,0.0,0.5801644398766701,0.0,0.0,262431.475,3493.7,318505.80723587284,3427.4782223990355
1946,52,1.3055769230769236,0.8076923076922602,1.1915372766481807,0.7962620661326728,0.013348407392843925,0.0,0.0,0.014653230654213083,0.0,0.0,0.6442307692307693,0.0,0.0,0.5803553090983775,0.0,0.0,259859.40384615384,3453.096153846154,317798.94436873996,3424.5694986228123
1947,46,1.2223913043478267,0.69565217391305,1.1926528934114484,0.7971014492753591,0.016213956170702513,0.0,0.0,0.014633897796336691,0.0,0.0,0.6304347826086957,0.0,0.0,0.5809435707678076,0.0,0.0,271888.0652173913,2733.8260869565215,317081.17833119055,3425.9350836030485
1948,47,1.2565957446808513,0.723404255319167,1.1922283950617267,0.7958847736625483,0.013011676580743451,0.0,0.0,0.014597151980450484,0.0,0.0,0.648936170212766,0.0,0.0,0.5812242798353909,0.0,0.0,252750.27659574468,3521.851063829787,316478.37614274066,3428.834160350769
1949,42,1.3700000000000003,1.0476190476189946,1.1937085478887728,0.7977342945417062,0.011920447482907763,0.0,0.0,0.014570047641195091,0.0,0.0,0.5357142857142857,0.0,0.0,0.581307929969104,0.0,0.0,365156.7380952381,4030.404761904762,316418.2801216784,3431.8735880064464
1950,57,1.0247368421052636,0.6666666666666484,1.1933347039473667,0.7976973684210492,0.015701612903224693,0.0,0.0,0.01457182379389892,0.0,0.0,0.5263157894736842,0.0,0.0,0.5811060855263158,0.0,0.0,334125.8771929825,2769.4736842105262,316228.47861020744,3428.349033350576
1951,58,1.2920689655172424,0.8620689655171908,1.194047472256472,0.7981915330867206,0.019597280334728264,0.0,0.0,0.01459913062050068,0.0,0.0,0.5948275862068966,0.0,0.0,0.5810727496917386,0.0,0.0,338614.5517241379,2340.810344827586,316129.9348873466,3421.4716961858253
1952,42,1.2673809523809527,0.8095238095237977,1.1959991780540415,0.7997534162128803,0.020736268017141353,0.0,0.0,0.014631977605796055,0.0,0.0,0.6190476190476191,0.0,0.0,0.5813212781259632,0.0,0.0,373045.35714285716,2264.9761904761904,316046.82277062186,3414.372552747963
1953,59,1.0467796610169497,0.644067796610177,1.1961274107509214,0.8001641362330698,0.017299719887955454,0.0,0.0,0.01464945145516397,0.0,0.0,0.5423728813559322,0.0,0.0,0.580990972507181,0.0,0.0,332643.4406779661,2381.4745762711864,315117.61190582986,3405.686175629319
1954,46,1.0773913043478265,0.739130434782546,1.1961646648188053,0.8009444615542515,0.013066174532032673,0.0,0.0,0.014641355990133314,0.0,0.0,0.5434782608695652,0.0,0.0,0.5806898675700647,0.0,0.0,365946.60869565216,2904.478260869565,314976.43579836475,3400.732340518572
1955,50,1.2050000000000007,0.6400000000000101,1.1960063635430547,0.7991378425536247,0.015888713080168298,0.0,0.0,0.014629372262333762,0.0,0.0,0.62,0.0,0.0,0.5809298983885867,0.0,0.0,355816.64,2747.36,314856.87389419804,3398.241223851905
1956,57,1.1854385964912284,0.9122807017543157,1.194448778484909,0.7992198727160708,0.014821232726474457,0.0,0.0,0.014601487965647949,0.0,0.0,0.5526315789473685,0.0,0.0,0.5804762882365018,0.0,0.0,339002.98245614034,2765.719298245614,314518.8597547546,3393.4245617224433
1957,57,1.3961403508771937,0.9473684210525258,1.195810187557649,0.8004509582863538,0.016073520500908413,0.0,0.0,0.014606126613337236,0.0,0.0,0.631578947368421,0.0,0.0,0.5807112842062109,0.0,0.0,334845.8245614035,3045.245614035088,314030.4254251807,3387.8884088402374
